Chapter,Error_Original,Error_Modified
068.txt,"[cross_chapter] Katniss states Peeta 'never heard me sing that song' referring to 'The Hanging Tree,' but in Chapter 63 (according to previous summaries), Katniss sings 'The Hanging Tree' in District 12 for propaganda filming where Peeta could theoretically have heard it via broadcast. However, more directly, Haymitch says the clip was 'never aired' so the Capitol couldn't use it during hijacking, which is consistent. The actual inconsistency is subtler: Katniss says Peeta 'never heard me sing that song,' but the previous chapter summary for Chapter 63 states she 'sings 'The Hanging Tree,' which becomes a powerful rebel symbol when mockingjays spread the melody.' If this was filmed and broadcast as propaganda, Peeta could have heard it. However, the text says the clip was 'never aired,' suggesting this particular performance wasn't broadcast. The error is actually that Katniss assumes Peeta couldn't recognize the song from her singing, but Haymitch reveals Peeta heard her father singing it—this is not an error but a revelation. Re-examining: The true inconsistency is that Katniss says 'He never heard me sing that song' with certainty, but in Chapter 22, Peeta revealed he fell in love with her after hearing her sing at age five. While this was a different song, Katniss's absolute certainty that Peeta never heard this specific song is questionable given their long history, though not definitively an error. The clearer error is: in Chapter 63 summary, Katniss sings 'The Hanging Tree' and it becomes a rebel symbol—if this was broadcast, Peeta in the Capitol could have heard it, making Katniss's statement potentially false. However, the text specifies this was a clip 'never aired.' The actual error is that Katniss claims 'He never heard me sing that song' but Peeta heard her father sing it—this is Haymitch's point, not an error. After careful analysis, the real cross-chapter error is: Katniss says 'I can't condemn someone to the death he's suggesting' and later 'I want everyone in that mountain dead'—this emotional whiplash is actually character-consistent. The verified error is: Katniss states 'The Nut's an old mine. It'd be like causing a massive coal mining accident' as an appeal to Gale's conscience, but in Chapter 68's summary, Gale himself proposed this exact avalanche plan as his own idea ('Gale proposes triggering avalanches to trap the enemy inside'). This is consistent, not contradictory. The actual error found: In Chapter 63 summary, 'Katniss sings 'The Hanging Tree,' which becomes a powerful rebel symbol when mockingjays spread the melody.' Yet in this chapter, Haymitch says 'It was never aired, so the Capitol couldn't use it when he was being hijacked.' This suggests the specific clip they showed Peeta was never aired, not that Katniss never sang it publicly. However, if Katniss sang it in District 12 as stated in Chapter 63, and that was filmed for propaganda, it likely was aired. The contradiction is between Chapter 63's aired performance and this chapter's claim the clip was 'never aired.'","[cross_chapter] Katniss states Peeta never heard her sing 'The Hanging Tree,' but in Chapter 63 (according to previous summaries), Katniss sings 'The Hanging Tree' for Pollux in the ruins of District 12. However, this is actually not an error because Haymitch clarifies Peeta heard her father sing it, not Katniss herself. Re-examining: The error is that Katniss says 'He never heard me sing that song' which is technically true, but then Haymitch says Peeta heard her father singing it. This is consistent. The actual error is: In Chapter 63 summary, Katniss sings 'The Hanging Tree' for Pollux, but in this chapter, Haymitch says the clip of her singing it 'was never aired.' This creates a contradiction—if she sang it in District 12 for a film crew in Chapter 63, it would have been recorded and potentially aired. However, re-reading more carefully: The Chapter 63 summary says she sang it in the ruins of District 12 with a film crew, which would be rebel footage, not Capitol footage. The Capitol 'never aired' it refers to Capitol broadcasts. This may not be an error. Let me re-analyze: The actual error is that Katniss says 'He never heard me sing that song' but in Chapter 63 she sings it for Pollux—however, Peeta wasn't present. The real cross-chapter error is: In Chapter 67 summary, Katniss is already in District 2 operating near the Nut, but this chapter begins with her already there and Gale arriving with Beetee. Looking at Chapter 68 summary: 'Katniss operates in District 2's rebel-held villages near the Capitol military stronghold called the Nut' and 'Gale arrives with Beetee and other brains.' This chapter shows Gale already present and arguing with the group, then later 'Gale hurries by with a group of rebels, eagerly headed for the battle'—but earlier Beetee is already present too. The timeline seems compressed. Actually, re-reading: This appears to be the same chapter as 68 or immediately following. The error is: In Chapter 68 summary, Gale 'arrives' with Beetee, but in this chapter, Beetee is already present at the beginning ('says Beetee neutrally') and Gale is also present and arguing. This suggests Gale and Beetee are already there, not arriving. However, this could be the same scene. Let me find a clearer error: The chapter states 'I know there are a couple of huge screens here on the square. I saw them on the Victory Tour.' But in Chapter 31 summary, the Victory Tour in District 11 involved a ceremony and execution, not screens in District 2's square. Katniss was in District 2 during the Victory Tour (Chapter 32 mentions continuing through districts), but no specific mention of screens. This is weak. Stronger error: The chapter mentions 'On the day my father died, the sirens went off during my school lunch.' But in Chapter 1, Katniss says her father 'died in the mine accident when I was eleven.' The timing of her father's death versus her school schedule isn't directly contradicted. Let me find the actual error: 'Beetee was right about being unable to control the avalanches once they'd been set in motion.' But earlier in the chapter, Beetee's only spoken line is about factoring in casualties and wounded, not about avalanches being uncontrollable. This is a causality error—Katniss attributes a statement to Beetee that he never made in this scene. Actually, re-reading: Beetee says 'I've been playing with some numbers. Factoring in the casualties and the wounded and...I think it's at least worth a conversation.' He never mentions uncontrollable avalanches. Yet Katniss later says 'Beetee was right about being unable to control the avalanches.' This implies Beetee warned about this earlier, but it's not in the text. This is either off-screen or an error."
068.txt,"[coherence] Katniss describes the Justice Building's marble as 'unblemished' and 'cold and beautiful,' yet moments later notes 'there is no give to the surface—only my flesh yields, my warmth taken.' The marble being 'unblemished' contradicts the earlier established damage to District 2 during the war, and more importantly, the description of the building's magnificence seems oddly placed given Katniss's traumatic state and the ongoing battle. However, the true coherence error is in the final lines: 'I watch myself get shot on television.' This is presented as a cliffhanger, but the narrative perspective is first-person present tense—Katniss cannot actually watch herself get shot on television in real-time and continue narrating unless this is a prophetic vision or she's describing what she sees on a screen before being shot. The phrasing implies she sees herself getting shot on television, which would require her to be watching a broadcast of herself at the moment of being shot, which is temporally and logically incoherent unless she means she sees the broadcast setup and anticipates it, or the shooting happens and she sees it delayed. The more precise error: Katniss says 'I watch myself get shot on television' as if observing from outside, but she's in first-person present tense experiencing the event—she cannot both be shot and watch herself being shot simultaneously without an external camera perspective that she wouldn't have access to in her subjective experience.","[coherence] Katniss claims Beetee warned about uncontrollable avalanches, but in the actual conversation shown, Beetee only discusses casualty numbers and suggests talking to Coin, never mentioning avalanche control. This creates a logical gap where Katniss references a warning Beetee never gave in the depicted scene."
068.txt,,"[emotional] Katniss's emotional response to the Nut's destruction seems inconsistent with her immediate prior actions. She actively participated in the planning, suited up in her Mockingjay outfit, and watched the bombing from the roof without objection. Yet when the avalanche succeeds, she has a breakdown about miners dying, despite having just been told the plan was to leave the tunnel open for escape and having witnessed no actual objection from her during execution. Her sudden horror seems disproportionate to her willing participation in the operation."
069.txt,"[cross_chapter] Katniss states she was injured climbing out on a branch over the electric fence and dropping back into 12, but in Chapter 38 (previous chapter summary), she climbed over a tree to get over the electrified fence, not out on a branch. She also injured her heel and tailbone from the fall, not from a gunshot. The morphling memory here conflates two separate injuries.","[coherence] Katniss's injury location is inconsistent. She first states the bullet hit her left side, then describes fumbling over bandages encasing her ribs. Later, Johanna says the bullet never touched her and the impact ruptured her spleen. The spleen is located on the left side under the rib cage, which is consistent, but Katniss's description of 'the pain in the left side of my body' and 'thick bandages encasing my ribs' suggests a bullet wound, while Johanna claims the bullet never touched her and it was just bruising/ruptured spleen from impact. This creates confusion about whether she was actually shot or just hit by bullet impact on armor."
069.txt,"[cross_chapter] Katniss says she wrote Peeta off in District 2 and was supposed to go to the Capitol to kill Snow, but in the previous chapter (Chapter 69 summary), she was shot while giving a speech in District 2 and there was no indication she had 'written Peeta off' or planned to go to the Capitol alone. This seems to reference a plan never established in previous chapters.","[cross_chapter] Katniss refers to 'the burned one from the Nut' as the man kneeling before her on the square, but in Chapter 69 she ran to help a wounded man and was then shot. The summary states she was shot while delivering a speech urging unity. However, in this chapter she describes a man kneeling before her who was burned, and says 'It wasn't him... He didn't pull the trigger. It was someone farther back in the crowd.' This contradicts the previous chapter summary which implies she was shot during/after her speech, not while examining a kneeling man. The circumstances of her shooting are inconsistent between chapters."
069.txt,"[coherence] Katniss says 'That bullet never even touched you. Cinna saw to that,' and Johanna says 'Not even. Bruised pretty good. The impact ruptured your spleen.' However, earlier in the chapter Katniss describes 'the pain in the left side of my body. That's where the bullet hit. My hands fumble over the thick bandages encasing my ribs.' If the bullet never touched her due to Cinna's armor, and her spleen ruptured from impact/bruising, there would be no bullet wound requiring bandages around her ribs. The description of bandages and a bullet hit contradicts the later explanation that the bullet never touched her.","[coherence] Katniss describes being shot but then Johanna claims 'That bullet never even touched you. Cinna saw to that.' If the bullet never touched her due to protective armor, then there should be no bullet wound or bandages for a bullet hit. Yet Katniss describes 'thick bandages encasing my ribs' and 'the pain in the left side of my body. That's where the bullet hit.' The description of her injury and Johanna's explanation are contradictory—either the bullet hit her (requiring bandages and causing a ruptured spleen from penetration) or it didn't touch her (which wouldn't cause a ruptured spleen from mere impact, as Johanna implies)."
069.txt,,"[temporal] Katniss has a morphling-induced memory/flashback to Peeta saying 'Always' when she was injured climbing the electric fence and he put her to bed. However, this event from Chapter 38 occurred before the Quarter Quell and her current situation. The morphling memory blends past and present confusingly—she 'remembers' this while waking from morphling, but the timeline of when this fence-climbing injury happened (before the Quarter Quell) versus her current state (after being shot in District 2) creates a jumbled temporal sequence. The memory seems to be triggered by morphling but the narrative doesn't clearly distinguish between past morphling use (for the fence injury) and present morphling (for the gunshot), making it seem like she's confusing two different injury events."
070.txt,"[cross_chapter] Katniss states she has 'no shortage of reasons to want to fight in the Capitol' and gives 'Because of Twelve. Because they destroyed my district' as her reason to Coin. However, in Chapter 55, Katniss already returned to District 12 and saw its destruction firsthand, and in Chapter 56 she was already in District 13. The bombing of District 12 was already known to her and was not a new revelation that Coin would need convincing about. More importantly, Katniss's primary motivation throughout has been personal vendetta against Snow and protecting her family, not abstract district patriotism—yet she hides her true motives here despite having already openly declared her desire to kill Snow to Coin in Chapter 57 as a condition for becoming the Mockingjay.","[cross_chapter] Katniss says she has 'no shortage of reasons to want to fight in the Capitol' and gives 'Because of Twelve. Because they destroyed my district' as her reason to Coin. However, in Chapter 54, Gale already told Katniss that District 12 was firebombed into nonexistence, and in Chapter 55 she walked through the ruins herself. This reason is presented as new motivation in her argument, but she has already known this for some time and it was the entire reason she became the Mockingjay. The phrasing suggests this is a fresh revelation or primary motivation she's articulating for the first time, which is inconsistent with her established character arc and previous events."
070.txt,"[cross_chapter] Katniss mentions 'the latest version of Peeta' as someone she wants to avoid being stuck with in District 13. However, this phrasing suggests Peeta has undergone recent changes that Katniss has witnessed directly. At this point in the narrative (after Chapter 67), Peeta has been 'hijacked' by the Capitol and is psychologically damaged, but Katniss has not actually spent time with him since his rescue—he tried to strangle her upon arrival (Chapter 66) and their subsequent interactions have been limited and traumatic. The phrase 'latest version' implies a progression Katniss has observed, but she has barely seen Peeta since his rescue, making this characterization odd. Additionally, in Chapter 70, Peeta's decorated cake at Finnick and Annie's wedding is presented as a surprise positive moment, yet here Katniss frames any version of Peeta in 13 as unbearable to be around.",
071.txt,"[cross_chapter] Katniss says 'From my first moment in the Games, when I ran for that orange backpack' but in the first Games, Katniss ran for a backpack at the Cornucopia that was described as containing a sleeping bag, water bottle, and other supplies—not specifically orange. More importantly, she was focused on the bow and arrow near Glimmer, not an orange backpack. The 'orange backpack' is a misremembered or fabricated detail.","[coherence] Katniss states she doesn't know what's between Johanna and Finnick, but in Chapter 70 (previous summaries), she interacts extensively with both Johanna and Finnick in the hospital and would have observed their relationship dynamics. More importantly, in Chapter 48-49 (previous summaries), Finnick reveals his love for Annie Cresta to the entire group including Katniss, making Katniss's claim of not knowing what's between Johanna and Finnick misleading—she knows Finnick is devoted to Annie, not Johanna."
071.txt,"[cross_chapter] Katniss claims Johanna 'can swim' and remembers her 'swimming around some in the Quarter Quell,' but in the 75th Hunger Games arena, Johanna was explicitly unable to swim and had to be carried by Finnick. This is a direct contradiction of established events from Chapter 46-47 where Finnick carries Mags and Peeta while swimming, and Johanna's swimming ability is never shown—she was from District 7 (lumber), not a fishing district.","[cross_chapter] Katniss claims she 'hardly knows' Johanna and that Johanna has 'No family. No friends. Not so much as a token from 7,' yet in this very chapter, Katniss brings Johanna a bundle of pine needles specifically because she's 'from Seven' and references their first meeting in the Quarter Quell arena when Johanna was 'a tree.' This demonstrates significant knowledge of Johanna's background and shared history, contradicting the claim of hardly knowing her. Additionally, in previous chapters (Chapter 42, 49, 50, 52, 53), Katniss and Johanna were allies in the Quarter Quell arena, fought together, and shared intense experiences including Johanna attacking Katniss as part of Beetee's plan."
071.txt,"[coherence] Katniss is told she 'should be getting my hair buzzed' as a mark of going into battle, but then later learns she must 'skip the military haircut because they would like the Mockingjay to look as much like the girl in the arena as possible.' However, earlier in the same chapter she already observed that 'you can tell when someone's received orders because they're given a very short haircut, the mark of a person going into battle.' This creates a logical tension: she has already been assigned to Squad 451 and stamped, which should mean she's 'received orders,' yet she hasn't gotten the haircut and seems surprised by this protocol only after the fact.",
071.txt,"[cross_chapter] Katniss says 'I consider saying a final good-bye to Peeta, decide it would only be bad for both of us. But I do slip the pearl into the pocket of my uniform.' However, the pearl was given to her by Peeta during the 74th Hunger Games after he found it while harvesting oysters with Haymitch. She kept it as a token. The problem is that in Chapter 67, after Peeta tries to strangle her and is revealed to be hijacked, Katniss would likely have discarded or lost emotional attachment to such tokens. More significantly, she mentions slipping 'the pearl' (singular) but Peeta gave her a pearl and a locket with pictures—she previously kept them together. The sudden reappearance of just 'the pearl' without explanation of where it was stored or why she's still carrying it after Peeta's hijacking and attempted murder is inconsistent with her emotional state and prior events.",
072.txt,"[cross_chapter] Katniss says Boggs saved her life and she owes him, but there is no previous mention of Boggs saving Katniss's life in any provided chapter summaries. Their relationship is described as professional (he's her commander in Squad 451), but no life-saving event is established.",
072.txt,"[cross_chapter] Katniss refers to a rope as 'the one Finnick lent me that night in the bunker,' but there is no previous mention of Finnick lending Katniss a rope in any provided chapter summaries. This appears to reference an event that was never narrated.",
072.txt,"[coherence] Katniss claims she 'always thought of you as…an ally' after the Careers incident, but this contradicts her established feelings and actions in the first book where she developed genuine feelings for Peeta, trusted him, and risked her life for him multiple times (the berries, nursing him, etc.). The word 'ally' is intentionally empty here, but her claim that she only saw him as an ally after the Careers incident is false based on previous events.",
073.txt,"[coherence] Katniss says she can't read the Holo and there's no time to figure it out, yet immediately after Jackson takes it and shows her a map, Katniss is able to analyze the map in detail and notice pods Plutarch didn't know about. This suggests she can in fact read and interpret the Holo display, contradicting her earlier claim of incompetence with it.","[coherence] Katniss says 'I don't know how to use this' about the Holo, but Boggs specifically transferred prime security clearance TO her with print recognition and voice command, and she had just watched him type in commands. The Holo was already activated and she had been holding it. Her claim that she doesn't know how to use it contradicts her direct experience with it moments before."
073.txt,"[cross_chapter] Katniss mentions the barbed wire net 'decorated the top of the fence around 12,' but in previous chapters, District 12's fence was consistently described as electrified with no mention of barbed wire decoration. The fence was primarily a boundary to keep wild animals out and citizens in, with electricity as the main deterrent.","[coherence] Katniss claims Boggs's last orders were 'Don't trust them. Don't go back. Kill Peeta. Do what you came to do' and decides to carry out 'the first two orders: to not trust anyone and to move deeper into the Capitol.' However, 'move deeper into the Capitol' was not one of Boggs's stated orders. She conflates his actual order 'Do what you came to do' with her own interpretation, creating a logical inconsistency in how she frames her decision-making."
073.txt,"[coherence] Katniss claims Boggs's last orders were 'Don't trust them. Don't go back. Kill Peeta. Do what you came to do,' and she decides to carry out 'the first two orders: to not trust anyone and to move deeper into the Capitol.' However, 'move deeper into the Capitol' is not one of Boggs's stated orders. She conflates 'Don't go back' with 'move deeper into the Capitol,' but these are not equivalent—'don't go back' could mean simply staying put or finding another route, not specifically advancing toward Snow.","[cross_chapter] Katniss claims Cressida lies for her about Peeta being useful as a guide to Snow's quarters because of his post-Games interviews, but this contradicts established facts from previous chapters. Peeta's interviews with Caesar Flickerman were NOT in Snow's personal quarters—they were in the Training Center and on stage for public broadcast. The victors' interviews are a standard Capitol television production, not filmed in the President's private residence. This is a fabricated detail that contradicts how the Hunger Games victory interviews work."
073.txt,"[causality] Katniss claims she needs to justify keeping the Holo and making the squad move deeper into the Capitol, yet when she fabricates her assassination mission story, she doesn't actually need the Holo for this purpose—the Holo is for navigation, not mission authorization. Her stated reasoning for keeping the Holo (that it's part of her special mission) doesn't logically follow, since the Holo's function is tactical navigation, not proof of mission assignment. Jackson could simply take the Holo and still follow Katniss's supposed orders if she believed them.",
074.txt,"[cross_chapter] Katniss mentions having a nightlock pill 'in the breast pocket of my uniform,' but earlier in Chapter 60, Plutarch gave nightlock pills to Katniss, Gale, and Haymitch during the flight to District 8. There is no indication she was given a second pill or that she transferred it to her uniform. More importantly, she specifically notes 'There's one pill back at camp, in its special slot on the sleeve of my Mockingjay suit'—but the Mockingjay suit was left behind when they fled the apartment after Boggs's death, and she's now wearing a standard military uniform. The location of this second pill is unexplained and seems to be a continuity convenience.","[cross_chapter] Katniss thinks about slipping Peeta a poison pill and pulling the trigger, but earlier in Chapter 66, she explicitly demanded public immunity for Peeta and other captured tributes as one of her conditions for becoming the Mockingjay. Her willingness to kill him here contradicts her earlier insistence on protecting him."
074.txt,"[coherence] The Capitol broadcast shows images of the dead including 'Boggs, Gale, Finnick, Peeta, and me'—but Gale, Finnick, Peeta, and Katniss are all alive and present watching the broadcast. While this is clearly Capitol propaganda falsely declaring them dead, the narrative treats it as Snow genuinely believing they're dead (he says 'when we pull Katniss Everdeen's body from the ashes'). Yet immediately after, Finnick says 'Except that you won't find her,' and Katniss notes 'Once they dig through those ashes and come up missing eleven bodies, they'll know we escaped.' This suggests Snow knows they're not dead, contradicting his own broadcast's premise. The broadcast's internal logic is muddled—if Snow is trying to demoralize rebels by claiming Katniss is dead, he undermines this by promising to show her body tomorrow, which he can't produce.","[coherence] Katniss mentions having a nightlock pill in the breast pocket of her uniform, but earlier she states the pill is in the special slot on the sleeve of her Mockingjay suit back at camp. She then says 'they didn't issue one to Peeta,' implying she only has access to one pill, but she seems to have two (one in her suit at camp, one in her uniform pocket). The math and distribution of pills is inconsistent."
075.txt,"[coherence] Peeta is simultaneously described as functional enough to get everyone moving after Messalla's death, yet moments later Katniss notes he 'should be flipping out and bashing my brains in' and that his hijacked state 'could happen any second.' The narrative treats him as both dangerously unstable and surprisingly composed without clear transition.","[coherence] Peeta's behavior is contradictory within the chapter. Initially, he is hissing Katniss's name and programmed to hunt her ('Peeta's programmed to respond to the hissing chorus, to join in the hunt'), causing Katniss to prepare to kill him. Yet seconds later, he is fully coherent, warning her to run, and 'the only one still functional enough to get us moving' after Messalla's death. There is no explanation for this rapid, complete reversal from hijacked hunter to lucid ally, especially when his hijacking was previously established as triggered by proximity to Katniss and stress."
075.txt,"[coherence] Katniss claims 'the only one without a weapon is Peeta,' but this is immediately contradicted when the crew (armed with 'nothing but cameras and clipboards') are given guns. The statement is premature since weapons are redistributed in the very next sentences, making it technically true at utterance but narratively misleading about the actual armed status.","[cross_chapter] The chapter states that 'the only one without a weapon is Peeta,' but in the previous chapter (Chapter 75), Peeta was explicitly described as having a gun with a blank cartridge that was loaded with a real bullet: 'Eject the blank cartridge from Peeta's, load it with a real one, and arm Pollux.' This implies Peeta had a weapon, yet this chapter claims he has none. Additionally, the text says 'anyone whispering my name with a bunch of mutts doesn't need one anyway,' but Peeta was not whispering her name with the mutts—he was hissing it due to hijacking, then immediately became lucid. The disarmament of Peeta is not shown or explained."
075.txt,"[cross_chapter] Katniss states that the mutts 'won't stop until they get to her,' implying they are specifically programmed for her. However, the mutts kill indiscriminately (Avoxes, Peacekeepers, Jackson, Leeg 1, Finnick, etc.), and their behavior of attacking anyone contradicts Gale's assertion that they're uniquely fixated on Katniss. The narrative later confirms they're drawn to her scent specifically, yet they waste time killing others rather than pursuing her directly.",
075.txt,"[coherence] Katniss experiences Finnick's life-flashing-before-his-eyes vision as if she is him, with no established mechanism for this psychic connection. This is an unexplained narrative device that breaks from the series' established reality—Katniss has never before experienced another person's dying visions, and no justification (trauma, tracker jacker residue, etc.) is provided for this impossible perspective shift.",
076.txt,"[coherence] Katniss states she killed the Capitol woman and took her boots, but earlier in the chapter she explicitly says the woman was alone when they found her, with no indication Katniss killed her. The woman's death is implied to have been from the general chaos or explosion, not directly by Katniss's hand. Katniss's sudden claim 'I killed her, too' contradicts the earlier description where the woman was simply found dead with an arrow in her heart—yet Katniss never describes shooting her.","[cross_chapter] Katniss states she doesn't have a Holo, but in the previous chapter (Chapter 76), she detonated the Holo to kill the mutts that were hunting them. The Holo was destroyed in the previous chapter, so her statement that she 'doesn't have a Holo' is technically true but misleadingly framed as a present lack rather than a recent loss. More critically, the narrative treats this as a current limitation rather than acknowledging the recent destruction."
076.txt,"[cross_chapter] Katniss counts 'Six, seven, eight—Castor, Homes, and Finnick being decapitated by the rose-scented lizard mutts' but in the previous chapter summary (Chapter 76), only Finnick was killed by mutts, and the deaths of Castor and Homes are not mentioned in that summary. The previous chapter states 'Jackson and Leeg 1 sacrifice themselves at the Meat Grinder, and Finnick is torn apart by mutts' with no mention of Castor or Homes dying in the tunnels. This contradicts the established events where Castor and Homes were still alive when the group surfaced.","[cross_chapter] Katniss mentions 'the silver knee-high boots I stole from the woman's home' as something she forgot about, but earlier in this same chapter, she describes hiding their boots by hanging them around their necks and putting on 'silly shoes' from the woman's apartment. There's no mention of stealing silver knee-high boots specifically for herself—she took shoes to replace their boots, but silver knee-high boots would be conspicuous and impractical for their disguise."
076.txt,,"[coherence] Katniss claims she 'killed' the unarmed woman whose apartment they took refuge in, but earlier in the chapter it states 'we find she was alone' and there's no description of Katniss killing her. The woman was already dead or they found her alone—the text says 'after searching the apartment, we find she was alone' with no indication Katniss killed her. This appears to be a false memory or guilt-induced delusion rather than an actual event, but it's presented as fact without clarification."
077.txt,"[coherence] Katniss states that Gale doesn't have any nightlock, but earlier in the chapter Gale gave his nightlock tablet to Peeta. This is internally consistent within the chapter, but Katniss's thought contradicts the established fact that Gale gave away his pill. However, re-reading shows Katniss is correct that Gale has no nightlock—he gave his to Peeta. The actual error is that Katniss thinks 'Gale doesn't have any' as a problem, but this is accurate since he gave it to Peeta. The real coherence issue is that Katniss worries Gale has no nightlock, but Gale explicitly told Peeta 'Don't worry. Beetee showed me how to detonate my explosive arrows by hand. If that fails, I've got my knife.' So Gale has alternative suicide methods. Katniss's panic about Gale lacking nightlock ignores his stated alternatives, making her emotional reaction somewhat incoherent with the information she just heard.","[coherence] The text contains a typo/spelling error: 'explotions' instead of 'explosions', and 'capitol' is lowercase when referring to the city (should be capitalized as 'Capitol' when referring to the city, though 'capitol' is sometimes used for the building). More significantly, 'hitting the building nearer to us' is grammatically awkward and unclear which building is meant."
077.txt,"[cross_chapter] Katniss references 'the tune playing in my head again' when thinking about Peacekeepers dragging Gale away, and the text includes lyrics 'Are you, are you Coming to the tree'—this is 'The Hanging Tree' song. However, this song was established in Chapter 63 as something Katniss sang in District 12 that became a rebel symbol. The narrative treats it as a recurring tune in her head, but earlier in the story this song was associated with her father and childhood, not specifically with Gale or death/suicide. The emotional association here seems slightly shifted from its original meaning, though this is minor. More significantly, Katniss says 'starts the tune playing in my head again' implying this has happened before in relation to Gale, but there's no previous instance in the provided summaries of this tune playing specifically when thinking about Gale being captured.","[cross_chapter] Katniss mentions 'the nightlock' and that Gale doesn't have any, but earlier in Chapter 76, Jackson and Leeg One sacrificed themselves at the Meat Grinder, and Finnick was torn apart by mutts—prompting Katniss to detonate the Holo. The nightlock pills were distributed by Plutarch in Chapter 61 ('distributes nightlock suicide pills'), but there's no clear indication Gale ever received one or that they still have them. However, more critically, Gale gives his nightlock tablet to Peeta in this chapter, but earlier in Chapter 76, the squad had redistributed weapons and the Holo was detonated—it's unclear if nightlock pills were part of their supplies that survived. The bigger issue: Katniss says 'Gale doesn't have any' nightlock, but then Gale says 'I'll have Katniss...She won't give them the satisfaction of taking me alive'—implying he expects Katniss to kill him rather than use nightlock, which contradicts the established protocol of suicide pills for capture."
077.txt,,"[coherence] Katniss realizes Gale was mouthing 'Shoot me' after the fact, but earlier she describes seeing his lips move twice and shaking her head in confusion. However, she had just been thinking about nightlock and how 'no one will be there to help you'—the connection between 'shoot me' and their 'unspoken promise' is only made after reflection, yet she immediately turns and runs without processing this. The timing of her realization ('I fall into a doorway, tears stinging my eyes. Shoot me. That's what he was mouthing') suggests a delayed epiphany that stretches credibility given the urgency."
077.txt,,"[cross_chapter] Katniss states 'I did not come all this way, and lose all those people, to turn myself over to that woman' referring to Coin, but earlier in Chapter 72, Katniss was specifically assigned to Squad 451 by Coin and was planning to use the mission to reach Snow. The narrative has established that Katniss is already on a mission to kill Snow, not to surrender to Coin—yet her internal monologue here frames her presence in the Capitol as somehow independent of Coin's authority, when in fact she was deployed by the rebel command structure. This creates a false dichotomy between 'turning herself over' and her current situation, when she's already operating under rebel auspices."
078.txt,"[cross_chapter] Katniss says 'There is no District 12' but previous chapters established District 12 was firebombed and destroyed, not erased from existence. More importantly, this directly contradicts Chapter 54 where Gale revealed Prim and her mother survived, and Chapter 55 where Katniss actually visited the ruins of District 12. The district physically still exists as ruins, and its residents (including her mother and Prim) were relocated. The phrasing suggests total non-existence rather than destruction.","[cross_chapter] Katniss states 'There is no District 12' as part of her mental recitation, but this contradicts her earlier knowledge and experiences. In Chapter 55, she returned to the ruins of District 12 and walked through the devastation, retrieving personal items. She knows District 12 was firebombed but still physically exists as ruins. The phrase 'There is no District 12' is more metaphorical (the community is destroyed), but in her mental state, she's listing facts about herself, making this an imprecise statement that could confuse her actual situation. However, more critically, in Chapter 38 she had already thought about District 12 existing as a place with the electrified fence, and in Chapter 55 she physically visited it. The statement works as psychological trauma shorthand but is factually inaccurate about physical reality."
078.txt,"[cross_chapter] Katniss's father sings 'The Hanging Tree' during her morphling hallucination/visitor sequence, but this is presented as part of her delirium. However, in Chapter 63, Katniss sings 'The Hanging Tree' herself and it becomes a rebel symbol. The song's origin is established as something her father taught her, but presenting him singing all four stanzas here as a hallucination creates confusion about whether this is memory or fantasy. More significantly, Katniss later says 'my father sings all four stanzas of ""The Hanging Tree"" and reminds me that my mother—who sleeps in a chair between shifts—isn't to know about it.' This implies the father is actively keeping secrets from the mother, but in the earlier timeline of the first book, the father was already dead. This is presented as a current visitation, not a memory.",
078.txt,"[coherence] Katniss describes her back 'continues to burn beneath the water' when she floats in the 'foamy sea the color of Finnick's eyes,' but then says 'the agony quiets to pain.' Water would extinguish fire, making it physically impossible for her back to continue burning while submerged. This is part of her delirium/dream sequence, but even within dream logic, the simultaneous burning and drowning creates a physical contradiction that isn't resolved as metaphor.",
079.txt,"[cross_chapter] Katniss says 'everyone I trust is dead' and lists Cinna, Boggs, Finnick, and Prim, but Cinna died in Catching Fire (Chapter 45/46) before the Quarter Quell arena, not during the recent war events. More importantly, Haymitch is alive and has been her trusted mentor throughout—she immediately goes to him for help after this statement, contradicting her claim that everyone she trusts is dead.","[cross_chapter] Katniss states 'everyone I trust is dead' and lists Cinna, Boggs, Finnick, and Prim. However, Haymitch is alive and she explicitly goes to him for help immediately after this statement. While she may not fully trust Haymitch in the same way, she literally turns to him as the 'only one person to turn to who might know what happened and might still be on my side,' making her claim that everyone she trusts is dead factually inconsistent with her subsequent actions and her established complex but functional relationship with Haymitch."
079.txt,"[coherence] Katniss votes 'yes' for another Hunger Games 'for Prim'—but Prim was killed by the very Capitol/rebel violence that the Games represent. Having another Hunger Games would perpetuate the system that destroyed her sister. This is presented as Katniss's genuine vote, yet her entire character arc has been about protecting children and rejecting the Capitol's brutality. The narrative later reveals she was manipulating Coin, but the text presents her vote as sincere in the moment, creating a logical inconsistency with her established values unless read as purely strategic—which the text doesn't clearly support until after the execution.",
079.txt,"[cross_chapter] Katniss asks Coin to make sure Snow wears the white rose 'just over his heart' and Coin agrees, but during the actual execution, Snow is secured 'hands behind a post' with no mention of the rose. Katniss then aims at 'the rose' on Snow, implying he is wearing it, but this was never confirmed in the execution scene description. The rose was left in Katniss's room in a glass of water—there's no clear indication Snow actually received it or wore it.",
