Chapter,Error_Original,Error_Modified
060.txt,"[cross_chapter] Butterbur mentions that 'the Rangers have all gone away, folk tell me,' and is surprised to learn they have returned. However, in Chapter 10 (as summarized), Strider was already in Bree acting as a Ranger, and the hobbits knew of Rangers' presence. More significantly, Gandalf states 'The Rangers have returned. We came back with them,' but earlier in Chapter 25 (as summarized), Éomer told Aragorn, Legolas, and Gimli that 'the Rangers have all gone away' and folk in Bree didn't understand what they did. This creates a contradiction: Butterbur in this chapter says the Rangers have gone and he's only now learning they've returned, but Éomer in Rohan already knew this information and told Aragorn about it. The timeline of when the Rangers returned and who knew about it is inconsistent between chapters.","[cross_chapter] The Gate-keeper at Bree carries 'a great cudgel' and Butterbur comes out with 'a club in his hand.' This shows armed defensive posture in Bree. However, in Chapter 11, when the Black Riders attacked, there was no mention of such defensive measures or weapons, and the gatekeeper Harry Goatleaf actually helped the enemy. The current chapter establishes that 'the fight was early in the New Year' and watchers are now kept, but the defensive transformation seems more complete than the timeline suggests—especially since Butterbur says 'we showed them the gates and pushed them out: before the year's end' yet now maintains heavy guard months later for robbers who 'live outside.' The cudgel/club detail seems exaggerated for 'before' vs 'after' the fight timeline Butterbur describes."
060.txt,,"[temporal] Frodo says 'It was a year ago today' referring to his wounding by the Witch-king on Weathertop, and Gandalf confirms 'Alas! there are some wounds that cannot be wholly cured.' However, the Witch-king's wound was with a Morgul-knife at Weathertop on October 6th (as stated: 'It was the sixth of October'). But Frodo was actually stabbed on October 6th of the previous year, and the text says 'It was a year ago today.' Yet the Fellowship departed Rivendell on December 25th, spent months traveling, and the destruction of the Ring occurred on March 25th. The return journey should place them in October of the following year, making it more than a year (approximately 13 months) since Weathertop, not exactly 'a year ago today.' This is imprecise at best, and the 'sixth of October' date seems artificially maintained for symbolic resonance rather than accurate chronology."
060.txt,,"[cross_chapter] Gandalf says 'The Rangers have returned. We came back with them. And there is a king again, Barliman.' This implies Aragorn has been crowned and the Rangers have officially returned to their duties. However, in Chapter 60 (the previous chapter in the sequence), the Companions are still journeying home and have not yet reached the Shire. Aragorn's coronation was described in Chapter 59, but the timeline of the return journey and the Rangers' movements is compressed. More significantly, Gandalf says 'He knows it and loves it' about the King and Bree, and later reveals 'He's Strider. The chief of the Rangers.' Butterbur's reaction suggests this is completely new information, yet Aragorn had already revealed himself as Isildur's heir at the Council of Elrond (Chapter 15), and Strider's identity was known to the hobbits for over a year. The dramatic revelation to Butterbur now, after Aragorn is king, seems artificially staged—Butterbur should have learned this from travelers or messengers in the intervening months, especially since Gandalf says 'The Rangers have returned' as established fact."
061.txt,"[cross_chapter] Frodo states he passed Saruman on the road as a beggar, but in Chapter 60, the company encountered Saruman and Wormtongue as beggars together near Rivendell on their own journey north, not on Frodo's route. More importantly, Frodo claims to have passed Saruman 'on the road' during his own travels, but the text of Chapter 60 clearly shows the entire company (including Frodo) encountered Saruman together, not that Frodo passed him separately. Additionally, Frodo's phrasing suggests this happened during his journey to confront the ruffians, but the encounter in Chapter 60 was on the return journey from Minas Tirith, after the destruction of the Ring and Sauron's defeat.","[cross_chapter] Frodo claims to have passed Saruman 'on the road' as a beggar, but this never happened in previous chapters. The last time Frodo saw Saruman was at Isengard before the Ents took over, and Saruman was not a beggar on the road at that time. Gandalf, Aragorn, and the others encountered Saruman on their journey north, but Frodo was not present for this encounter."
061.txt,"[coherence] The ruffian leader at Bywater refers to 'Sharkey' as being in charge and states 'Sharkey's come now,' yet later in the same chapter Saruman reveals himself as Sharkey at Bag End. However, the ruffians act as if Sharkey is a separate person from the 'Boss' (Lotho), with one saying 'Lotho! He knows all right... He'll do what Sharkey says.' This creates confusion about whether Sharkey is present and in charge, or whether the ruffians even know who Sharkey truly is. The bigger issue is that the ruffians speak of Sharkey as if he's a known figure giving orders, but when Saruman appears, he reveals himself as Sharkey only to the hobbits, with no indication the ruffians knew his true identity—yet they were using the name 'Sharkey' freely. This suggests the ruffians knew Saruman as 'Sharkey' without knowing he was Saruman, but the text never clarifies this, and Saruman's later revelation to Frodo implies 'Sharkey' was merely a nickname from Isengard that his men used, not a public identity in the Shire.","[cross_chapter] Frodo states he 'never expected' that the last stroke of the War would fall at Bag End, yet in Chapter 61, Gandalf specifically warned the hobbits about troubles in the Shire and new gates on the borders, and the general atmosphere at Bree indicated significant problems ahead. Frodo had also seen visions in Galadriel's Mirror showing the Shire being destroyed, so he had some forewarning of possible trouble at home."
062.txt,"[coherence] The chapter contains the text 'APPENDICES APPENDICES APPENDIX A' and similar appendix headers appearing mid-chapter, which is a formatting/publishing error where appendix material has been concatenated with the main narrative text. The chapter abruptly transitions from the emotional conclusion of Frodo's departure to the Havens into dry historical appendices about Númenorean kings, then back to narrative, then into more appendices.",[coherence] The text contains a malformed word 'would'' with an extra apostrophe before 'not' - appears to be a typographical error that creates incoherence.
062.txt,"[temporal] The appendices contain dates in the Third Age (e.g., 379 for first Thain) that are presented without clear distinction from the main narrative's Shire Reckoning dates. The chapter states 'The Third Age was held to have ended when the Three Rings passed away in September 3021, but for the purposes of records in Gondor F.A.I began on March 25, 3021' which creates a dating inconsistency (two different start dates for Fourth Age).",[coherence] The text contains a malformed word 'wen' instead of 'were' in the description of Dúnedain marriage customs.
062.txt,"[cross_chapter] The chapter states that Aragorn 'lived to be two hundred and ten years old, longer than any of his line since King Arvegil' but earlier in the appendices it states Eldacar lived to 235 ('Eldacar lived to his two hundred and thirty-fifth year'). Arvegil is listed as dying in 1743 with reign starting 1670, making him at most 73 years old. This contradicts the claim that Aragorn's 210 years exceeded all since Arvegil, when Eldacar clearly lived longer.",[coherence] The text contains a malformed word 'mat' instead of 'that' in Ivorwen's prophecy.
062.txt,"[coherence] The chapter contains numerous OCR or transcription errors including 'would'not' (with apostrophe in wrong place), 'cat value' instead of 'not value', 'be' instead of 'he', 'mat' instead of 'not', 'An6rien' instead of 'Anórien', 'lamp' instead of 'land', 'wen' instead of 'were', 'draught' instead of 'draft', 'norm' instead of 'north', 'lame' instead of 'same', 'bad' instead of 'had', 'tea' instead of 'ten', 'be' instead of 'he', 'world bad seen' instead of 'world had seen', 'die' instead of 'the', 'lad' instead of 'had', 'Cirion' instead of 'Círdan', 'Firth Age' instead of 'First Age', 'coast-tends' instead of 'coast-towns', 'follower' instead of 'followers', 'snips' instead of 'ships', 'Calimmacil' instead of 'Calimehtar', 'Arvaleg' instead of 'Arveleg', 'Periannath' instead of 'Periannath', '27939' instead of '2793-9', 'Théoden Ednew' mentioned without explanation, and 'APPENDICES' repeated. These appear to be scanning errors that create nonsense words and inconsistent spellings.",[coherence] The text contains a malformed word 'be' instead of 'he' in the description of Ar-Pharazôn's counsel.
062.txt,"[temporal] The chapter states 'The first of Sam and Rosie's children was born on the twenty-fifth of March, a date that Sam noted' and later mentions 'Little Elanor was nearly six months old, and 1421 had passed to its autumn, when Frodo called Sam into the study.' If Elanor was born March 25 and it is now autumn (September-October), she would be about 6 months old, which is consistent. However, Frodo says 'It will be Bilbo's Birthday on Thursday, Sam' and 'On September the twenty-first they set out together.' If they set out September 21, and Bilbo's birthday is September 22, this is consistent. But the timeline of Sam's marriage in spring 1420, Elanor's birth March 25 1421, and Frodo's departure September 1421 creates a compressed timeline where Sam has been married barely a year when Elanor is born, which is biologically possible but the narrative earlier suggests Sam was 'torn in two' for longer. More significantly, the chapter states 'When all was at last ready Frodo said: ""When are you going to move in and join me, Sam?""' suggesting Sam was not yet living at Bag End when Elanor was born, yet 'Sam stayed at first at the Cottons' with Frodo' and later 'Sam Gamgee married Rose Cotton in the Spring of 1420... and they came and lived at Bag End.' This is contradictory—if they lived at Bag End from spring 1420, why would Frodo ask when Sam is moving in after Elanor's birth in 1421?",[coherence] The text contains a malformed word 'bad' instead of 'had' in the description of the Great Armament.
